userName,score,content,publishTime,replyCount,usefulCount,touristType,ipLocatedName,content_cleaned,publish_datetime,date,month,weekday,hour,season,content_length,score_level,high_useful,情感得分,情感类别,风景_得分,服务_得分,餐饮_得分,住宿_得分,交通_得分,综合维度分,主要维度
YoYo_7M3F3L1Q,4.0,景区很大，管理不错，非常人性化，景区接驳车不贵很方便，风景秀丽，空气清新，景区内渔仙居味道不错，总体印象不错。,1683030528000,0,0,家庭亲子,湖南,景区很大，管理不错，非常人性化，景区接驳车不贵很方便，风景秀丽，空气清新，景区内渔仙居味道不错，总体印象不错。,2023-05-02 20:28:48,2023-05-02,5,1,20,春季,55,高,False,0.999925710015438,正面,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.4,风景
YoYo_0N3E7K6Z,5.0,不错不错不错,1777731730000,0,0,情侣夫妻,湖北,不错不错不错,2026-05-02 22:22:10,2026-05-02,5,5,22,春季,6,高,False,0.9948630992334043,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_7T0R1P1L,5.0,和宿友们一起来的常德桃花源，看看能不能蹭出点桃花运，嘿嘿~这常德桃花源里的桃花粉粉嫩嫩的，实在是太美丽了呀~,1616848455000,0,0,,,和宿友们一起来的常德桃花源，看看能不能蹭出点桃花运，嘿嘿这常德桃花源里的桃花粉粉嫩嫩的，实在是太美丽了呀,2021-03-27 20:34:15,2021-03-27,3,5,20,春季,52,高,False,0.9999100557674868,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_3H9W1I2R,5.0,这次玩得比较匆忙，有些景点没逛到。来这里玩挺讲究时机的，因为这边很多自然景观。我春天的时候再来一次，看桃花~,1609203994000,0,0,,,这次玩得比较匆忙，有些景点没逛到。来这里玩挺讲究时机的，因为这边很多自然景观。我春天的时候再来一次，看桃花,2020-12-29 09:06:34,2020-12-29,12,1,9,冬季,53,高,False,0.9999247082131882,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_1X7V1M1K,5.0,推荐大家到“桃源工艺术博物馆”看看。我很喜欢这里的一句话“以匠心对话历史”。从这句话就能感受到这里充满情怀。,1607527481000,0,0,,,推荐大家到桃源工艺术博物馆看看。我很喜欢这里的一句话以匠心对话历史。从这句话就能感受到这里充满情怀。,2020-12-09 23:24:41,2020-12-09,12,2,23,冬季,50,高,False,0.9999922847574284,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_8V0Z5C0D,5.0,来到桃花源怎么可以不喝桃花酿。倒出来是桃色的美酒，颜色就让我很喜欢。轻抿一口，既有白酒的浓烈，也有红酒的柔绵,1606723642000,0,0,,,来到桃花源怎么可以不喝桃花酿。倒出来是桃色的美酒，颜色就让我很喜欢。轻抿一口，既有白酒的浓烈，也有红酒的柔绵,2020-11-30 16:07:22,2020-11-30,11,0,16,秋季,54,高,False,0.9920370477712023,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_5K1O8O8P,5.0,来桃花源一定要看桃花源记得演出呀，它的演出时间只有三月到十一月，整体感觉特别用心并且专业，引得我们尖叫连连。,1605351406000,0,0,,,来桃花源一定要看桃花源记得演出呀，它的演出时间只有三月到十一月，整体感觉特别用心并且专业，引得我们尖叫连连。,2020-11-14 18:56:46,2020-11-14,11,5,18,秋季,54,高,False,0.9999920678497364,正面,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.2,风景
YoYo_3C5N6R5Q,4.0,看大家都推荐景区的实景演出，就去体验一下。真的很特别，游客都坐在船上，有专业的灯光和烟雾，让演出效果更真实。,1608519835000,0,0,,,看大家都推荐景区的实景演出，就去体验一下。真的很特别，游客都坐在船上，有专业的灯光和烟雾，让演出效果更真实。,2020-12-21 11:03:55,2020-12-21,12,0,11,冬季,54,高,False,0.9982590111446531,正面,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_6M6W2Y9O,4.0,一定要看桃花源记实景演出。灯光突然亮起来，远处慢慢地划来几艘渔夫船，我就像一名旁观者，慢慢进入了古人的世界。,1606724868000,0,0,,,一定要看桃花源记实景演出。灯光突然亮起来，远处慢慢地划来几艘渔夫船，我就像一名旁观者，慢慢进入了古人的世界。,2020-11-30 16:27:48,2020-11-30,11,0,16,秋季,54,高,False,0.9998449837942613,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
飞龙之刻,4.0,风景优美，景色宜人，去秦人村需要步行数公里，当日下雨就没有去，坐观光车游览一遍，倒也蛮有意境的。能看出景区是花费心思来重现桃花源记景色了，但无奈天不作美。,1747403363000,0,0,家庭亲子,贵州,风景优美，景色宜人，去秦人村需要步行数公里，当日下雨就没有去，坐观光车游览一遍，倒也蛮有意境的。能看出景区是花费心思来重现桃花源记景色了，但无奈天不作美。,2025-05-16 21:49:23,2025-05-16,5,4,21,春季,77,高,False,0.9999976485466635,正面,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,风景
YoYo_7Z0D9S5P,5.0,家里有孩子在上学的可以来状元桥许个愿，桥上挂了很多许愿牌，主要都是学生来祈福，希望能在重大考试中取得好成绩,1605351861000,0,0,,,家里有孩子在上学的可以来状元桥许个愿，桥上挂了很多许愿牌，主要都是学生来祈福，希望能在重大考试中取得好成绩,2020-11-14 19:04:21,2020-11-14,11,5,19,秋季,53,高,False,0.999984808355614,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_2M2Z4M0G,5.0,春天不是读书天，春天就该去玩耍呀！和小伙伴们一起去的常德桃花源玩呀，这里的桃花开得可真的是灿烂呢！喜欢！,1616848671000,0,0,,,春天不是读书天，春天就该去玩耍呀！和小伙伴们一起去的常德桃花源玩呀，这里的桃花开得可真的是灿烂呢！喜欢！,2021-03-27 20:37:51,2021-03-27,3,5,20,春季,52,高,False,0.9999982722601456,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_8U2B8X1V,5.0,我们住在五柳小镇，早上起来打开窗户，闻到一股花香，心情好好，民宿的老板娘还很贴心的帮我们准备了常德米粉。,1609207306000,0,0,,,我们住在五柳小镇，早上起来打开窗户，闻到一股花香，心情好好，民宿的老板娘还很贴心的帮我们准备了常德米粉。,2020-12-29 10:01:46,2020-12-29,12,1,10,冬季,52,高,False,0.9985818297846286,正面,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,住宿
YoYo_2L8T6V5G,5.0,周末自驾到桃花源，比坐动车要方便很多，景区虽然大，但有免费接驳车，不需要自己走太多路，体验感还是不错的。,1607559124000,0,0,,,周末自驾到桃花源，比坐动车要方便很多，景区虽然大，但有免费接驳车，不需要自己走太多路，体验感还是不错的。,2020-12-10 08:12:04,2020-12-10,12,3,8,冬季,52,高,False,0.9974833770961214,正面,1.0,0.0,0.0,0.0,1.0,0.4,风景
YoYo_8U2B8X1V,5.0,景区很大，可以逛很久；环境比较清幽，也很干净，像个大公园；最近在举办舞乐文化月的活动，觉得很新鲜很热闹。,1606724975000,0,0,,,景区很大，可以逛很久；环境比较清幽，也很干净，像个大公园；最近在举办舞乐文化月的活动，觉得很新鲜很热闹。,2020-11-30 16:29:35,2020-11-30,11,0,16,秋季,52,高,False,0.9999973831754697,正面,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.26666666666666666,风景
YoYo_4T4N3R1L,5.0,公司团队来这边团建顺便开个会。住在六艺湾上，可以打麻将、有会议室。置身于山环、水抱、佳气之间，非常舒服。,1605956052000,0,0,,,公司团队来这边团建顺便开个会。住在六艺湾上，可以打麻将、有会议室。置身于山环、水抱、佳气之间，非常舒服。,2020-11-21 18:54:12,2020-11-21,11,5,18,秋季,52,高,False,0.4245737261297099,中性,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,风景
YoYo_3C5N6R5Q,5.0,建议大家去白鳞洲村体验一下乡村生活，在大城市生活久了，会很享受这边的慢节奏生活。阳光、田野、小河~很舒适,1605614094000,0,0,,,建议大家去白鳞洲村体验一下乡村生活，在大城市生活久了，会很享受这边的慢节奏生活。阳光、田野、小河很舒适,2020-11-17 19:54:54,2020-11-17,11,1,19,秋季,51,高,False,0.9999818378999206,正面,0.0,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,住宿
YoYo_1K2B0C2H,5.0,推荐水府阁，登阁后视野非常开阔，周围风光一览无遗，并且去水府阁的路上会经过很多其他景点，一路上不会无聊。,1605351180000,0,0,,,推荐水府阁，登阁后视野非常开阔，周围风光一览无遗，并且去水府阁的路上会经过很多其他景点，一路上不会无聊。,2020-11-14 18:53:00,2020-11-14,11,5,18,秋季,52,高,False,0.9799069284210246,正面,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.2,风景
YoYo_1V9D0R3V,4.0,我们一家人住在爱耕居，门前分好一小片一小片的土地，可以让我们种植不同的作物。就像是隐秘在山间的农家小院。,1609210712000,0,0,,,我们一家人住在爱耕居，门前分好一小片一小片的土地，可以让我们种植不同的作物。就像是隐秘在山间的农家小院。,2020-12-29 10:58:32,2020-12-29,12,1,10,冬季,52,高,False,0.9192774148892375,正面,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,风景
匿名用户,4.0,整体上还不错。,1774953226000,0,0,其他出游,湖南,整体上还不错。,2026-03-31 18:33:46,2026-03-31,3,1,18,春季,7,高,False,0.9496253172952887,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_7W1A1D1N,5.0,阡陌纵横的田埂，炊烟袅袅的屋舍，呈现的是烟火气息，在这里，遍地都是生活的味道。放下喧嚣，在这里玩几天~,1609204189000,0,0,,,阡陌纵横的田埂，炊烟袅袅的屋舍，呈现的是烟火气息，在这里，遍地都是生活的味道。放下喧嚣，在这里玩几天,2020-12-29 09:09:49,2020-12-29,12,1,9,冬季,50,高,False,0.9991899895551034,正面,0.0,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,餐饮
YoYo_5O9P7J3D,5.0,现在天气入冬了，桃花源这边温度还是挺低的，毕竟是在山林之中，来的朋友记得多带点衣服，不过不下雨还挺好。,1609125893000,0,0,,,现在天气入冬了，桃花源这边温度还是挺低的，毕竟是在山林之中，来的朋友记得多带点衣服，不过不下雨还挺好。,2020-12-28 11:24:53,2020-12-28,12,0,11,冬季,51,高,False,0.9998001901921124,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_3Z7P2H7N,5.0,第一次看桃花源记这样的实景演出，感觉很酷炫，演员们和灯光也配合的特别好，船夫小哥也都很有趣，体验不错。,1606724028000,0,0,,,第一次看桃花源记这样的实景演出，感觉很酷炫，演员们和灯光也配合的特别好，船夫小哥也都很有趣，体验不错。,2020-11-30 16:13:48,2020-11-30,11,0,16,秋季,51,高,False,0.9999992464655723,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_6X6H8F2G,5.0,景区离火车站，飞机场都有一定距离，需要打车到达，适合自驾游的朋友，但景区设施很完善，也不会觉得不方便。,1606349942000,0,0,,,景区离火车站，飞机场都有一定距离，需要打车到达，适合自驾游的朋友，但景区设施很完善，也不会觉得不方便。,2020-11-26 08:19:02,2020-11-26,11,3,8,秋季,51,高,False,0.3056475470966348,负面,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,交通
YoYo_2T4X3R6L,5.0,推荐桃花源酒店，酒店位置背靠桃花山，面向桃源山，装修风格既有中式的古典又有现代的简洁，去景区特别方便。,1606349836000,0,0,,,推荐桃花源酒店，酒店位置背靠桃花山，面向桃源山，装修风格既有中式的古典又有现代的简洁，去景区特别方便。,2020-11-26 08:17:16,2020-11-26,11,3,8,秋季,51,高,False,0.9999035797171278,正面,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.4,风景
YoYo_8A4O0C7V,5.0,看完桃花源记实景演出，我只想说真是美轮美奂，物有所值，震撼非凡。真没想到桃花源还能有这样高水准的演出。,1606349537000,0,0,,,看完桃花源记实景演出，我只想说真是美轮美奂，物有所值，震撼非凡。真没想到桃花源还能有这样高水准的演出。,2020-11-26 08:12:17,2020-11-26,11,3,8,秋季,51,高,False,0.999996113102137,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_3D8D3B1F,5.0,景区内很多适合小孩子的活动，可以做陶瓷，刺绣还能学开古时候的锁，很多学校都会组织来这边春游或者夏令营。,1605351588000,0,0,,,景区内很多适合小孩子的活动，可以做陶瓷，刺绣还能学开古时候的锁，很多学校都会组织来这边春游或者夏令营。,2020-11-14 18:59:48,2020-11-14,11,5,18,秋季,51,高,False,0.9998501356350945,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
还有三年,5.0,桃花开了就很漂亮，建议大家在开桃花的季节去，很值得,1569635780000,0,2,,,桃花开了就很漂亮，建议大家在开桃花的季节去，很值得,2019-09-28 09:56:20,2019-09-28,9,5,9,秋季,25,高,True,0.9941541241221171,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_5S0T5P5N,5.0,幽静安逸没得说，但要说景区有多美，恕本人没太看出来,1681336773000,0,1,情侣夫妻,四川,幽静安逸没得说，但要说景区有多美，恕本人没太看出来,2023-04-13 05:59:33,2023-04-13,4,3,5,春季,25,高,True,0.9969782327993478,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_3O2E0J4I,5.0,如果给你一个机会，你愿意回到陶渊明那样淳朴的年代吗。有一说一，去完桃花源后，我是很向往这样的生活的。,1609203915000,0,0,,,如果给你一个机会，你愿意回到陶渊明那样淳朴的年代吗。有一说一，去完桃花源后，我是很向往这样的生活的。,2020-12-29 09:05:15,2020-12-29,12,1,9,冬季,50,高,False,0.9990028241010039,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_6Z1S2S1E,5.0,桃花源这边本以为只是一个普通风景区，没想到还有这么丰富的文化遗产，擂茶，桃源工都是非遗文化，了不起。,1609203759000,0,0,,,桃花源这边本以为只是一个普通风景区，没想到还有这么丰富的文化遗产，擂茶，桃源工都是非遗文化，了不起。,2020-12-29 09:02:39,2020-12-29,12,1,9,冬季,50,高,False,0.9967639064088667,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_1L9N5S6W,5.0,桃花源景区里新增的舞乐演出可实在是太好看了，表演的种类很丰富，节目排次也很多，游园的时候都不会无聊。,1609200654000,0,0,,,桃花源景区里新增的舞乐演出可实在是太好看了，表演的种类很丰富，节目排次也很多，游园的时候都不会无聊。,2020-12-29 08:10:54,2020-12-29,12,1,8,冬季,50,高,False,0.819488235835392,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_5I5P3U6G,5.0,桃花源记实景演出是真的很震撼，看的时候只想惊呼，我觉得把它列为国内必看演出之一不过分，非常值得一看。,1607833940000,0,0,,,桃花源记实景演出是真的很震撼，看的时候只想惊呼，我觉得把它列为国内必看演出之一不过分，非常值得一看。,2020-12-13 12:32:20,2020-12-13,12,6,12,冬季,50,高,False,0.9994076043472898,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_6M6W2Y9O,5.0,舞乐演出十二月就结束了，应该是年前不多的大型活动之一了，实景演出也是十一月底就没有了，想来的抓紧了。,1607833864000,0,0,,,舞乐演出十二月就结束了，应该是年前不多的大型活动之一了，实景演出也是十一月底就没有了，想来的抓紧了。,2020-12-13 12:31:04,2020-12-13,12,6,12,冬季,50,高,False,0.9869735815564653,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
YoYo_0Y3B8V0F,5.0,大型溪流漫游实景演出感动到我了，完成找不到演员的破绽，从头到尾都很入戏。我感觉他们很专业，惟妙惟肖。,1607528035000,0,0,,,大型溪流漫游实景演出感动到我了，完成找不到演员的破绽，从头到尾都很入戏。我感觉他们很专业，惟妙惟肖。,2020-12-09 23:33:55,2020-12-09,12,2,23,冬季,50,高,False,0.9999430547070869,正面,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.13333333333333333,风景
